Date Time,HighRange,temp,Specific Conductance.factory.calibration (Î¼S/cm),Salinity.factory.calibration (ppt)
06/07/23 04:50:00.000,29895.5,18.23,34440.7438657784,21.6246270710753
06/07/23 05:00:00.000,29871.5,18.23,34413.1774044255,21.6055092310506
06/07/23 05:10:00.000,29866.7,18.23,34407.664099211,21.6016859058725
06/07/23 05:20:00.000,29866.7,18.23,34407.664099211,21.6016859058725
06/07/23 05:30:00.000,29866.7,18.22,34415.211659446,21.606919952028
06/07/23 05:40:00.000,29902.7,18.23,34449.0137831575,21.6303628176225
06/07/23 05:50:00.000,29895.5,18.24,34433.1919707363,21.6193894864739
06/07/23 06:00:00.000,29873.9,18.26,34393.3025427636,21.5917269565385
06/07/23 06:10:00.000,29888.3,18.24,34424.9238141215,21.6136553222853
06/07/23 06:20:00.000,29881.1,18.24,34416.6556478191,21.607921340141
06/07/23 06:30:00.000,29881.1,18.24,34416.6556478191,21.607921340141
06/07/23 06:40:00.000,29881.1,18.24,34416.6556478191,21.607921340141
06/07/23 06:50:00.000,29830.8,18.22,34373.9677625981,21.5783202499207
06/07/23 07:00:00.000,29802.1,18.19,34363.6069158829,21.5711364798325
06/07/23 07:10:00.000,29782.9,18.17,34356.6130969467,21.5662874311558
06/07/23 07:20:00.000,29775.8,18.17,34348.4473903637,21.5606260445826
06/07/23 07:30:00.000,29754.3,18.18,34316.1865768729,21.538261020915
06/07/23 07:40:00.000,29728.1,18.17,34293.5873951006,21.5225957012048
06/07/23 07:50:00.000,29763.9,18.18,34327.2252031304,21.5459132983067
06/07/23 08:00:00.000,29756.7,18.18,34318.9462350754,21.5401740598229
06/07/23 08:10:00.000,29721,18.18,34277.8962065712,21.5117197005916
06/07/23 08:20:00.000,29749.6,18.19,34303.2525296038,21.5292952144218
06/07/23 08:30:00.000,29747.2,18.19,34300.49345948,21.5273827028752
06/07/23 08:40:00.000,29692.5,18.19,34237.6093571174,21.483798879429
06/07/23 08:50:00.000,29740,18.19,34292.2162425655,21.5216452899771
06/07/23 09:00:00.000,29721,18.19,34270.3735396845,21.5065057717048
06/07/23 09:10:00.000,29678.3,18.13,34266.3986520735,21.5037508569556
06/07/23 09:20:00.000,29668.8,18.07,34300.6618009076,21.5274993919213
06/07/23 09:30:00.000,29668.8,18.06,34308.2045320848,21.5327278591641
06/07/23 09:40:00.000,29702,18.12,34301.2142419928,21.5278823274637
06/07/23 09:50:00.000,29716.3,18.13,34310.1405247007,21.5340698750811
06/07/23 10:00:00.000,29692.5,18.16,34260.1645084883,21.4994301852863
06/07/23 10:10:00.000,29756.7,18.18,34318.9462350754,21.5401740598229
06/07/23 10:20:00.000,29742.4,18.21,34279.9276606535,21.5131277197366
06/07/23 10:30:00.000,29728.1,18.21,34263.4952084228,21.5017385661058
06/07/23 10:40:00.000,29725.8,18.18,34283.4155522046,21.5155452354424
06/07/23 10:50:00.000,29735.3,18.19,34286.8130540069,21.5179001328507
06/07/23 11:00:00.000,29721,18.18,34277.8962065712,21.5117197005916
06/07/23 11:10:00.000,29706.7,18.14,34291.557116306,21.5211884199755
06/07/23 11:20:00.000,29699.6,18.13,34290.9171568655,21.520744836506
06/07/23 11:30:00.000,29761.5,18.11,34377.270989477,21.5806106291793
06/07/23 11:40:00.000,29744.8,18.12,34350.4917574466,21.5620434125779
06/07/23 11:50:00.000,29759.1,18.12,34366.955895763,21.5734584874888
06/07/23 12:00:00.000,29730.5,18.12,34334.0275799243,21.5506290595172
06/07/23 12:10:00.000,29773.4,18.12,34383.4199948889,21.5848742841318
06/07/23 12:20:00.000,29759.1,18.13,34359.4073553315,21.5682247677765
06/07/23 12:30:00.000,29737.7,18.13,34334.7739838475,21.5511465133042
06/07/23 12:40:00.000,29752,18.13,34351.2346109552,21.5625584387909
06/07/23 12:50:00.000,29766.3,18.14,34360.1476325148,21.5687380260368
06/07/23 13:00:00.000,29766.3,18.14,34360.1476325148,21.5687380260368
06/07/23 13:10:00.000,29749.6,18.16,34325.8499021545,21.5449598837184
06/07/23 13:20:00.000,29766.3,18.16,34345.0607493473,21.5582780980344
06/07/23 13:30:00.000,29749.6,18.16,34325.8499021545,21.5449598837184
06/07/23 13:40:00.000,29752,18.16,34328.6107457351,21.5468738180952
06/07/23 13:50:00.000,29742.4,18.17,34310.0339380037,21.533995989693
06/07/23 14:00:00.000,29742.4,18.16,34317.5673648347,21.539218202435
06/07/23 14:10:00.000,29759.1,18.16,34336.7782349095,21.5525359928555
06/07/23 14:20:00.000,29742.4,18.16,34317.5673648347,21.539218202435
06/07/23 14:30:00.000,29742.4,18.16,34317.5673648347,21.539218202435
06/07/23 14:40:00.000,29744.8,18.17,34312.794193144,21.535909395465
06/07/23 14:50:00.000,29752,18.17,34321.0749519984,21.541649734594
06/07/23 15:00:00.000,29737.7,18.16,34312.1607032053,21.5354702590868
06/07/23 15:10:00.000,29752,18.17,34321.0749519984,21.541649734594
06/07/23 15:20:00.000,29716.3,18.17,34280.0160926632,21.5131890130192
06/07/23 15:30:00.000,29716.3,18.17,34280.0160926632,21.5131890130192
06/07/23 15:40:00.000,29744.8,18.17,34312.794193144,21.535909395465
06/07/23 15:50:00.000,29744.8,18.17,34312.794193144,21.535909395465
06/07/23 16:00:00.000,29742.4,18.18,34302.5032554838,21.5287758361223
06/07/23 16:10:00.000,29735.3,18.18,34294.3392442146,21.5231168458964
06/07/23 16:20:00.000,29694.9,18.19,34240.3684521123,21.4857109283959
06/07/23 16:30:00.000,29728.1,18.19,34278.5358208678,21.512163021798
06/07/23 16:40:00.000,29730.5,18.21,34266.2531051982,21.5036499821695
06/07/23 16:50:00.000,29763.9,18.23,34289.586442234,21.5198224644684
06/07/23 17:00:00.000,29742.4,18.22,34272.4079422448,21.5079157921536
06/07/23 17:10:00.000,29716.3,18.21,34249.9355334645,21.4923410654787
06/07/23 17:20:00.000,29737.7,18.21,34274.5267890023,21.5093843520487
06/07/23 17:30:00.000,29721,18.21,34255.3364240974,21.4960840790064
06/07/23 17:40:00.000,29692.5,18.21,34222.5862785604,21.4733882765584
06/07/23 17:50:00.000,29675.9,18.18,34226.0371412476,21.4757795794435
06/07/23 18:00:00.000,29673.5,18.19,34215.7664831899,21.4686625417395
06/07/23 18:10:00.000,29721,18.21,34255.3364240974,21.4960840790064
06/07/23 18:20:00.000,29709.1,18.21,34241.6618205772,21.4866072381801
06/07/23 18:30:00.000,29721,18.22,34247.8219727744,21.4908763130591
06/07/23 18:40:00.000,29716.3,18.22,34242.4222389523,21.4871342134714
06/07/23 18:50:00.000,29709.1,18.21,34241.6618205772,21.4866072381801
06/07/23 19:00:00.000,29723.4,18.22,34250.5792820568,21.4927872024178
06/07/23 19:10:00.000,29709.1,18.22,34234.1502982154,21.4814017862061
06/07/23 19:20:00.000,29673.5,18.21,34200.7527629622,21.4582593311421
06/07/23 19:30:00.000,29699.6,18.21,34230.745101094,21.4790420509907
06/07/23 19:40:00.000,29709.1,18.22,34234.1502982154,21.4814017862061
06/07/23 19:50:00.000,29709.1,18.22,34234.1502982154,21.4814017862061
06/07/23 20:00:00.000,29699.6,18.22,34223.2359170133,21.4738384462
06/07/23 20:10:00.000,29721,18.22,34247.8219727744,21.4908763130591
06/07/23 20:20:00.000,29694.9,18.22,34217.8361642327,21.4700967007545
06/07/23 20:30:00.000,29716.3,18.23,34234.911679934,21.481929413281
06/07/23 20:40:00.000,29723.4,18.23,34243.066976132,21.4875810221323
06/07/23 20:50:00.000,29711.5,18.23,34229.3982348786,21.4781087078164
06/07/23 21:00:00.000,29735.3,18.23,34256.7356907528,21.4970538348204
06/07/23 21:10:00.000,29721,18.24,34232.8012765187,21.4804669366347
06/07/23 21:20:00.000,29709.1,18.24,34219.1354567988,21.4709970349809
06/07/23 21:30:00.000,29735.3,18.23,34256.7356907528,21.4970538348204
06/07/23 21:40:00.000,29742.4,18.24,34257.3767173622,21.4974980973988
06/07/23 21:50:00.000,29763.9,18.24,34282.0669101842,21.514610465215
06/07/23 22:00:00.000,29752,18.26,34253.376182193,21.4947255507855
06/07/23 22:10:00.000,29756.7,18.24,34273.7985761975,21.50887963075
06/07/23 22:20:00.000,29749.6,18.26,34250.6212465085,21.4928162850719
06/07/23 22:30:00.000,29771,18.24,34290.2203966796,21.5202618832793
06/07/23 22:40:00.000,29778.2,18.24,34298.4887113613,21.5259930798033
06/07/23 22:50:00.000,29799.7,18.27,34300.6101854315,21.527463613669
06/07/23 23:00:00.000,29771,18.26,34275.186051704,21.5098412855793
06/07/23 23:10:00.000,29778.2,18.28,34268.4238845137,21.5051544994138
06/07/23 23:20:00.000,29814,18.28,34309.500451858,21.533626180123
06/07/23 23:30:00.000,29814,18.28,34309.500451858,21.533626180123
06/07/23 23:40:00.000,29806.8,18.27,34308.7583896915,21.5331117881468
06/07/23 23:50:00.000,29799.7,18.27,34300.6101854315,21.527463613669
06/08/23 00:00:00.000,29799.7,18.27,34300.6101854315,21.527463613669
06/08/23 00:10:00.000,29818.8,18.27,34322.529981179,21.5426584009745
06/08/23 00:20:00.000,29840.3,18.26,34354.7341097573,21.5649846895004
06/08/23 00:30:00.000,29849.9,18.24,34380.8268151837,21.5830761881689
06/08/23 00:40:00.000,29799.7,18.24,34323.178759879,21.5431081541591
06/08/23 00:50:00.000,29811.6,18.23,34344.3756404937,21.5578031182811
06/08/23 01:00:00.000,29835.5,18.22,34379.3673951737,21.5820642428575
06/08/23 01:10:00.000,29806.8,18.21,34353.9306739627,21.5644276534076
06/08/23 01:20:00.000,29806.8,18.19,34369.0100450441,21.5748827425979
06/08/23 01:30:00.000,29802.1,18.18,34371.1495637543,21.5763662014398
06/08/23 01:40:00.000,29830.8,18.16,34419.2578348569,21.6097259392691
06/08/23 01:50:00.000,29821.2,18.16,34408.2145977877,21.6020676576872
06/08/23 02:00:00.000,29814,18.14,34415.0425737831,21.6068026935845
06/08/23 02:10:00.000,29804.4,18.14,34403.9945701774,21.5991412351768
06/08/23 02:20:00.000,29821.2,18.14,34423.3285649553,21.6125490005911
06/08/23 02:30:00.000,29828.4,18.14,34431.6145462451,21.6182954903248
06/08/23 02:40:00.000,29837.9,18.13,34450.1126599637,21.6311249771553
06/08/23 02:50:00.000,29866.7,18.12,34490.8386457669,21.659374077816
06/08/23 03:00:00.000,29828.4,18.12,34446.7430881137,21.6287879183627
06/08/23 03:10:00.000,29866.7,18.11,34498.4165118252,21.6646308804874
06/08/23 03:20:00.000,29849.9,18.11,34479.0702208985,21.651210578172
06/08/23 03:30:00.000,29849.9,18.09,34494.2259415162,21.6617238418266
06/08/23 03:40:00.000,29849.9,18.09,34494.2259415162,21.6617238418266
06/08/23 03:50:00.000,29849.9,18.09,34494.2259415162,21.6617238418266
06/08/23 04:00:00.000,29857.1,18.08,34510.104559473,21.672739246843
06/08/23 04:10:00.000,29866.7,18.08,34521.1666933122,21.6804137442556
06/08/23 04:20:00.000,29840.3,18.07,34498.3281799374,21.664569603313
06/08/23 04:30:00.000,29871.5,18.07,34534.287866599,21.6895171643898
06/08/23 04:40:00.000,29859.5,18.07,34520.457240098,21.6799215418464
06/08/23 04:50:00.000,29883.5,18.06,34555.7143155939,21.7043837740615
06/08/23 05:00:00.000,29818.8,18.05,34488.7106127291,21.6578978794074
06/08/23 05:10:00.000,23309.7,18.05,26979.0067574874,16.5286057602749
06/08/23 05:20:00.000,23330.2,18.03,27014.6169888165,16.5525375785649
06/08/23 05:30:00.000,24759.3,18.05,28652.2290317882,17.657231487784
06/08/23 05:40:00.000,26938.2,18.03,31180.1360719824,19.3780587127117
06/08/23 05:50:00.000,27002.2,18.03,31254.000195796,19.4286186508867
06/08/23 06:00:00.000,24712.6,18.02,28617.2884871584,17.6335776058224
06/08/23 06:10:00.000,26920.2,18.01,31173.106754035,19.3732479639097
06/08/23 06:20:00.000,26473.7,18.01,30657.5411107253,19.0207901259788
06/08/23 06:30:00.000,29902.7,18.01,34615.8925822966,21.746144864043
06/08/23 06:40:00.000,29852.3,18,34565.3339575216,21.7110587151687
06/08/23 06:50:00.000,29725.8,18,34419.3149266832,21.6097655322745
06/08/23 07:00:00.000,29647.5,18,34328.9316161176,21.5470962604793
06/08/23 07:10:00.000,29747.2,17.98,34459.1828939346,21.6374160419414
06/08/23 07:20:00.000,29785.3,17.97,34510.777288123,21.6732059513424
06/08/23 07:30:00.000,29702,17.97,34414.5612998249,21.6064689375391
06/08/23 07:40:00.000,29583.7,17.97,34277.9160741373,21.5117334709256
06/08/23 07:50:00.000,29614.3,17.97,34313.2615961913,21.5362334008191
06/08/23 08:00:00.000,29513.1,17.97,34196.3665484392,21.4552201812837
06/08/23 08:10:00.000,29550.7,17.97,34239.7981467093,21.4853157058238
06/08/23 08:20:00.000,29713.9,17.97,34428.3065246851,21.6160012900796
06/08/23 08:30:00.000,29866.7,17.97,34604.7973556536,21.7384445105042
06/08/23 08:40:00.000,29909.9,17.97,34654.694455332,21.7730769627481
06/08/23 08:50:00.000,29890.7,17.98,34624.8953870132,21.7523932758885
06/08/23 09:00:00.000,29890.7,17.98,34624.8953870132,21.7523932758885
06/08/23 09:10:00.000,29876.3,17.98,34608.2665803814,21.7408521992562
06/08/23 09:20:00.000,29890.7,17.98,34624.8953870132,21.7523932758885
06/08/23 09:30:00.000,29897.9,18,34617.9692998643,21.7475861935647
06/08/23 09:40:00.000,29912.3,18,34634.5909026471,21.7591227147129
06/08/23 09:50:00.000,29919.6,18.01,34635.3956707856,21.7596812977776
06/08/23 10:00:00.000,29905.1,18.01,34618.6622550541,21.7480671363179
06/08/23 10:10:00.000,29883.5,18.01,34593.735159868,21.7307674189707
06/08/23 10:20:00.000,29919.6,18.01,34635.3956707856,21.7596812977776
06/08/23 10:30:00.000,29893.1,18,34612.4287566177,21.743740849474
06/08/23 10:40:00.000,29905.1,18.01,34618.6622550541,21.7480671363179
06/08/23 10:50:00.000,29941.2,18.02,34652.6985971916,21.7716915508835
06/08/23 11:00:00.000,29934,18.03,34636.7719580842,21.7606365718109
06/08/23 11:10:00.000,29934,18.03,34636.7719580842,21.7606365718109
06/08/23 11:20:00.000,29936.4,18.05,34624.3086715373,21.7519860582159
06/08/23 11:30:00.000,29955.7,18.05,34646.5621792626,21.7674320652853
06/08/23 11:40:00.000,29926.8,18.05,34613.2395424657,21.7443035598712
06/08/23 11:50:00.000,29934,18.05,34621.5413909379,21.7500654031314
06/08/23 12:00:00.000,29941.2,18.03,34645.0773615943,21.7664014210416
06/08/23 12:10:00.000,29955.7,18.06,34638.9456921406,21.7621453602256
06/08/23 12:20:00.000,29907.5,18.05,34590.9859270246,21.7288595216898
06/08/23 12:30:00.000,29958.1,18.06,34641.7123688409,21.7640657288529
06/08/23 12:40:00.000,29958.1,18.07,34634.0980654571,21.758780641281
06/08/23 12:50:00.000,29941.2,18.07,34614.6202069872,21.7452617878221
06/08/23 13:00:00.000,29941.2,18.08,34607.012858621,21.7399820956171
06/08/23 13:10:00.000,29955.7,18.09,34616.1128897,21.7462977661029
06/08/23 13:20:00.000,29955.7,18.11,34600.90489054,21.7357431267072
06/08/23 13:30:00.000,29955.7,18.11,34600.90489054,21.7357431267072
06/08/23 13:40:00.000,29979.8,18.11,34628.6571012501,21.7550041661811
06/08/23 13:50:00.000,29955.7,18.08,34623.7210486903,21.7515782117211
06/08/23 14:00:00.000,29955.7,18.09,34616.1128897,21.7462977661029
06/08/23 14:10:00.000,29955.7,18.11,34600.90489054,21.7357431267072
06/08/23 14:20:00.000,29955.7,18.09,34616.1128897,21.7462977661029
06/08/23 14:30:00.000,29977.4,18.11,34625.8934005891,21.7530859626524
06/08/23 14:40:00.000,29972.6,18.11,34620.3659959697,21.7492496164519
06/08/23 14:50:00.000,29970.2,18.11,34617.6022920111,21.7473314737813
06/08/23 15:00:00.000,29955.7,18.13,34585.7079742847,21.72519681587
06/08/23 15:10:00.000,29970.2,18.13,34602.3982165558,21.736779495015
06/08/23 15:20:00.000,29962.9,18.13,34593.9955478596,21.7309481226575
06/08/23 15:30:00.000,29982.2,18.16,34593.4165747607,21.7305463279868
06/08/23 15:40:00.000,29955.7,18.16,34562.9333571282,21.7093929467112
06/08/23 15:50:00.000,29970.2,18.16,34579.6128700259,21.7209671323877
06/08/23 16:00:00.000,29984.7,18.18,34581.1087946073,21.7220052163021
06/08/23 16:10:00.000,29991.9,18.21,34566.6275378322,21.7119563327399
06/08/23 16:20:00.000,30004,18.23,34565.365898761,21.7110808791933
06/08/23 16:30:00.000,30023.4,18.27,34557.3314972076,21.7055058969501
06/08/23 16:40:00.000,30033,18.26,34575.9258124683,21.718408557054
06/08/23 16:50:00.000,30028.2,18.23,34593.1614809029,21.7303692987207
06/08/23 17:00:00.000,30018.5,18.24,34574.4381517956,21.7173762290486
06/08/23 17:10:00.000,30023.4,18.24,34580.0649737695,21.7212808652166
06/08/23 17:20:00.000,30028.2,18.27,34562.8399439469,21.7093281279432
06/08/23 17:30:00.000,30050,18.27,34587.8574192183,21.7266884426304
06/08/23 17:40:00.000,30069.4,18.28,34602.5369970897,21.7368758090227
06/08/23 17:50:00.000,30062.1,18.29,34586.5823572932,21.7258036003337
06/08/23 18:00:00.000,30057.3,18.28,34588.6541755086,21.7272413621029
06/08/23 18:10:00.000,30040.3,18.28,34569.1493391829,21.7137062282387
06/08/23 18:20:00.000,30071.8,18.27,34612.8748065601,21.7440504216737
06/08/23 18:30:00.000,30064.6,18.27,34604.6121929393,21.7383160060156
06/08/23 18:40:00.000,30045.2,18.27,34582.3489918469,21.722865845119
06/08/23 18:50:00.000,30064.6,18.28,34597.0297653168,21.7330538183363
06/08/23 19:00:00.000,30079.1,18.28,34613.6661816505,21.7445996613578
06/08/23 19:10:00.000,30076.7,18.28,34610.9125705924,21.742688574449
06/08/23 19:20:00.000,30064.6,18.28,34597.0297653168,21.7330538183363
06/08/23 19:30:00.000,30040.3,18.28,34569.1493391829,21.7137062282387
06/08/23 19:40:00.000,30050,18.28,34580.2785758606,21.7214290924274
06/08/23 19:50:00.000,30069.4,18.28,34602.5369970897,21.7368758090227
06/08/23 20:00:00.000,30071.8,18.28,34605.2906113813,21.738786834609
06/08/23 20:10:00.000,30079.1,18.29,34606.0829532734,21.739336728723
06/08/23 20:20:00.000,30071.8,18.29,34597.7091744638,21.7335253202892
06/08/23 20:30:00.000,30101,18.3,34623.6183876211,21.7515069587055
06/08/23 20:40:00.000,30086.4,18.3,34606.8744606471,21.7398860453995
06/08/23 20:50:00.000,30084,18.29,34611.703703407,21.7432376417071
06/08/23 21:00:00.000,30064.6,18.29,34589.4500953358,21.7277937028481
06/08/23 21:10:00.000,30057.3,18.29,34581.0762970228,21.7219826648191
06/08/23 21:20:00.000,30086.4,18.29,34614.4567222671,21.7451483236137
06/08/23 21:30:00.000,30040.3,18.28,34569.1493391829,21.7137062282387
06/08/23 21:40:00.000,30086.4,18.28,34622.0417420858,21.7504126746193
06/08/23 21:50:00.000,30069.4,18.28,34602.5369970897,21.7368758090227
06/08/23 22:00:00.000,30069.4,18.28,34602.5369970897,21.7368758090227
06/08/23 22:10:00.000,30057.3,18.28,34588.6541755086,21.7272413621029
06/08/23 22:20:00.000,30069.4,18.29,34594.9561491491,21.7316147609861
06/08/23 22:30:00.000,30071.8,18.28,34605.2906113813,21.738786834609
06/08/23 22:40:00.000,30079.1,18.28,34613.6661816505,21.7445996613578
06/08/23 22:50:00.000,30084,18.28,34619.2881342605,21.7485015263929
06/08/23 23:00:00.000,30076.7,18.28,34610.9125705924,21.742688574449
06/08/23 23:10:00.000,30086.4,18.28,34622.0417420858,21.7504126746193
06/08/23 23:20:00.000,30064.6,18.29,34589.4500953358,21.7277937028481
06/08/23 23:30:00.000,30069.4,18.29,34594.9561491491,21.7316147609861
06/08/23 23:40:00.000,30064.6,18.29,34589.4500953358,21.7277937028481
06/08/23 23:50:00.000,30086.4,18.29,34614.4567222671,21.7451483236137
06/09/23 00:00:00.000,30071.8,18.3,34590.1304944889,21.7282658776381
06/09/23 00:10:00.000,30091.3,18.29,34620.077465813,21.7490493617454
06/09/23 00:20:00.000,30086.4,18.29,34614.4567222671,21.7451483236137
06/09/23 00:30:00.000,30079.1,18.29,34606.0829532734,21.739336728723
06/09/23 00:40:00.000,30069.4,18.3,34587.3780579446,21.7263557844336
06/09/23 00:50:00.000,30086.4,18.32,34591.71820673,21.7293677030414
06/09/23 01:00:00.000,30076.7,18.32,34580.5985518817,21.7216511370861
06/09/23 01:10:00.000,30069.4,18.32,34572.2301404737,21.7158440414801
06/09/23 01:20:00.000,30093.7,18.32,34600.0865954055,21.7351752324618
06/09/23 01:30:00.000,30079.1,18.3,34598.502482467,21.7340758683181
06/09/23 01:40:00.000,30098.6,18.29,34628.4512184064,21.7548612682153
06/09/23 01:50:00.000,30110.7,18.3,34634.7427558031,21.7592281146253
06/09/23 02:00:00.000,30093.7,18.29,34622.8304814469,21.7509601049463
06/09/23 02:10:00.000,30064.6,18.29,34589.4500953358,21.7277937028481
06/09/23 02:20:00.000,30086.4,18.29,34614.4567222671,21.7451483236137
06/09/23 02:30:00.000,30079.1,18.29,34606.0829532734,21.739336728723
06/09/23 02:40:00.000,30084,18.28,34619.2881342605,21.7485015263929
06/09/23 02:50:00.000,30062.1,18.28,34594.1614137505,21.7310632301292
06/09/23 03:00:00.000,30050,18.28,34580.2785758606,21.7214290924274
06/09/23 03:10:00.000,30069.4,18.27,34610.120603085,21.7421389296196
06/09/23 03:20:00.000,30079.1,18.27,34621.2521689171,21.7498646672992
06/09/23 03:30:00.000,30086.4,18.28,34622.0417420858,21.7504126746193
06/09/23 03:40:00.000,30091.3,18.29,34620.077465813,21.7490493617454
06/09/23 03:50:00.000,30093.7,18.28,34630.4172926893,21.7562258743783
06/09/23 04:00:00.000,30091.3,18.28,34627.6636880961,21.7543146648393
06/09/23 04:10:00.000,30086.4,18.28,34622.0417420858,21.7504126746193
06/09/23 04:20:00.000,30091.3,18.28,34627.6636880961,21.7543146648393
06/09/23 04:30:00.000,30079.1,18.28,34613.6661816505,21.7445996613578
06/09/23 04:40:00.000,30057.3,18.28,34588.6541755086,21.7272413621029
06/09/23 04:50:00.000,30101,18.29,34631.2042308146,21.7567720727054
06/09/23 05:00:00.000,30086.4,18.28,34622.0417420858,21.7504126746193
06/09/23 05:10:00.000,30071.8,18.28,34605.2906113813,21.738786834609
06/09/23 05:20:00.000,30069.4,18.27,34610.120603085,21.7421389296196
06/09/23 05:30:00.000,30108.3,18.27,34654.7615198476,21.7731235153332
06/09/23 05:40:00.000,30069.4,18.27,34610.120603085,21.7421389296196
06/09/23 05:50:00.000,30054.9,18.28,34585.9005547924,21.7253304583364
06/09/23 06:00:00.000,30079.1,18.28,34613.6661816505,21.7445996613578
06/09/23 06:10:00.000,30069.4,18.27,34610.120603085,21.7421389296196
06/09/23 06:20:00.000,30047.6,18.27,34585.1032060655,21.7247771337882
06/09/23 06:30:00.000,30054.9,18.28,34585.9005547924,21.7253304583364
06/09/23 06:40:00.000,30064.6,18.29,34589.4500953358,21.7277937028481
06/09/23 06:50:00.000,30069.4,18.29,34594.9561491491,21.7316147609861
06/09/23 07:00:00.000,30079.1,18.29,34606.0829532734,21.739336728723
06/09/23 07:10:00.000,30093.7,18.32,34600.0865954055,21.7351752324618
06/09/23 07:20:00.000,30137.5,18.38,34604.8189543221,21.7384595001688
06/09/23 07:30:00.000,30103.4,18.39,34558.216890129,21.7061202525639
06/09/23 07:40:00.000,30144.9,18.39,34605.7192366835,21.7390843051364
06/09/23 07:50:00.000,30142.4,18.4,34595.2892172236,21.7318459042475
06/09/23 08:00:00.000,30174.2,18.39,34639.2568507273,21.7623613364095
06/09/23 08:10:00.000,30157.1,18.39,34619.6837227872,21.7487760842892
06/09/23 08:20:00.000,30179,18.39,34644.7510525976,21.7661749236827
06/09/23 08:30:00.000,30186.4,18.4,34645.6420762282,21.7667934010378
06/09/23 08:40:00.000,30174.2,18.4,34631.6806366162,21.757102737463
06/09/23 08:50:00.000,30174.2,18.4,34631.6806366162,21.757102737463
06/09/23 09:00:00.000,30201,18.42,34647.1927233236,21.7678697414721
06/09/23 09:10:00.000,30174.2,18.42,34616.5364608394,21.7465917416187
06/09/23 09:20:00.000,30186.4,18.43,34622.9209964194,21.7510229276352
06/09/23 09:30:00.000,30193.7,18.43,34631.2696106523,21.756817451646
06/09/23 09:40:00.000,30208.4,18.44,34640.507610231,21.7632294953277
06/09/23 09:50:00.000,30171.7,18.43,34606.109374432,21.7393550653316
06/09/23 10:00:00.000,30181.5,18.45,34602.185875755,21.7366321301169
06/09/23 10:10:00.000,30188.8,18.45,34610.530933407,21.7424237086879
06/09/23 10:20:00.000,30193.7,18.47,34601.0061850467,21.735813424904
06/09/23 10:30:00.000,30208.4,18.48,34610.2408282437,21.7422223687103
06/09/23 10:40:00.000,30201,18.48,34601.7868933291,21.7363552359309
06/09/23 10:50:00.000,30203.5,18.49,34597.0843143745,21.7330916746935
06/09/23 11:00:00.000,30210.8,18.49,34605.4222251205,21.7388781758927
06/09/23 11:10:00.000,30183.9,18.49,34574.6975484695,21.7175562309822
06/09/23 11:20:00.000,30186.4,18.49,34577.553007087,21.7195377184282
06/09/23 11:30:00.000,30223.1,18.49,34619.4710123185,21.7486284527072
06/09/23 11:40:00.000,30166.8,18.51,34540.0750031242,21.6935324086181
06/09/23 11:50:00.000,30215.7,18.5,34603.4600310101,21.7375163980232
06/09/23 12:00:00.000,30193.7,18.51,34570.7866592836,21.7148423854339
06/09/23 12:10:00.000,30215.7,18.53,34580.7998700007,21.72179084024
06/09/23 12:20:00.000,30201,18.53,34564.0241476702,21.7101498405928
06/09/23 12:30:00.000,30225.5,18.53,34591.9836638147,21.7295519230961
06/09/23 12:40:00.000,30225.5,18.53,34591.9836638147,21.7295519230961
06/09/23 12:50:00.000,30225.5,18.53,34591.9836638147,21.7295519230961
06/09/23 13:00:00.000,30198.6,18.51,34576.3809620951,21.718724398918
06/09/23 13:10:00.000,30215.7,18.53,34580.7998700007,21.72179084024
06/09/23 13:20:00.000,30215.7,18.51,34595.9039040603,21.7322724866746
06/09/23 13:30:00.000,30208.4,18.54,34564.9229396516,21.7107735101376
06/09/23 13:40:00.000,29924.4,19.14,33797.1760739838,21.1788496286154
06/09/23 13:44:21.000,,,,